epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1424.27,0.9241,1.38779,1.03977,0.34688,0.13309,0.11239,0.08449,1.13782,2.79828,1.182,0.0005941,0.0005941,0.0005941
43,1457.46,0.88964,1.35929,1.03732,0.27475,0.15168,0.12742,0.099,1.11949,2.77478,1.18217,0.0005842,0.0005842,0.0005842
44,1489.92,0.91289,1.37855,1.0461,0.27655,0.14492,0.12407,0.09458,1.12161,2.77589,1.1825,0.0005743,0.0005743,0.0005743
45,1520.41,0.90129,1.36144,1.03228,0.41106,0.13441,0.1182,0.09083,1.12309,2.85409,1.17814,0.0005644,0.0005644,0.0005644
46,1554.38,0.89524,1.27004,1.02372,0.28814,0.15873,0.12008,0.09454,1.11587,2.77043,1.17902,0.0005545,0.0005545,0.0005545
47,1588.13,0.89525,1.27944,1.03717,0.33777,0.14994,0.13124,0.10121,1.11408,2.93642,1.18858,0.0005446,0.0005446,0.0005446
48,1620.82,0.87738,1.22705,1.01308,0.44713,0.14424,0.13107,0.10134,1.13292,2.74393,1.18901,0.0005347,0.0005347,0.0005347
49,1654.58,0.88618,1.24341,1.01939,0.48686,0.14882,0.1361,0.1074,1.14761,2.86002,1.19315,0.0005248,0.0005248,0.0005248
50,1687.82,0.86637,1.23751,1.02131,0.28917,0.13934,0.10543,0.07894,1.12085,2.87679,1.19492,0.0005149,0.0005149,0.0005149
51,1723,0.84234,1.16341,1.00331,0.36482,0.15251,0.12092,0.09299,1.12497,2.81764,1.1955,0.000505,0.000505,0.000505
52,1756.55,0.87009,1.16897,1.01099,0.29435,0.14368,0.11971,0.09326,1.11195,2.78905,1.18631,0.0004951,0.0004951,0.0004951
53,1789.47,0.84596,1.12277,1.00513,0.33936,0.15958,0.14692,0.11757,1.12879,2.88267,1.19741,0.0004852,0.0004852,0.0004852
54,1823.25,0.83002,1.12835,1.00047,0.38452,0.14537,0.12914,0.09896,1.12286,2.80212,1.19814,0.0004753,0.0004753,0.0004753
55,1857.24,0.83289,1.0775,0.98992,0.39304,0.15142,0.12468,0.0939,1.13435,2.77817,1.20139,0.0004654,0.0004654,0.0004654
56,1890.34,0.82371,1.05468,1.00094,0.3469,0.15931,0.12706,0.101,1.11108,2.849,1.20056,0.0004555,0.0004555,0.0004555
57,1923.78,0.84938,1.06615,1.00307,0.49609,0.10874,0.12441,0.09844,1.11812,2.83139,1.18606,0.0004456,0.0004456,0.0004456
58,1957.07,0.79725,1.03237,0.98824,0.43098,0.13385,0.12794,0.09893,1.11666,2.84302,1.18909,0.0004357,0.0004357,0.0004357
